Category	id	preview	title
Monitoring Soziale Stadtentwicklung	MsozS_E17_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländer 2010 (LOR) - polnische Staatsbürger
Monitoring Soziale Stadtentwicklung	MsozS_E15_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländer 2010 (LOR) - Staatsbürger aus (15) EU-Staaten
Monitoring Soziale Stadtentwicklung	MsozS_E18_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländer 2010 (LOR) - Staatsbürger aus allen 27 - EU-Staaten
Monitoring Soziale Stadtentwicklung	MsozS_E16_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländer 2010 (LOR) - Staatsbürger aus den neuen (12) EU-Beitrittsländern
Monitoring Soziale Stadtentwicklung	MsozS_E11_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländer 2010 (LOR) - türkische Staatsbürger
Monitoring Soziale Stadtentwicklung	MsozSAusl2004	sozstadt/2006/v_monitor_gelb_rot.gif	Ausländeranteil 2004
Monitoring Soziale Stadtentwicklung	MsozS_E3_2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Ausländeranteil 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E5_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Ausländeranteil 2007
Monitoring Soziale Stadtentwicklung	MsozS_E5_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Ausländeranteil 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E7_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Ausländeranteil 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E7_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Ausländeranteil 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E7_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländeranteil 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K06_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Ausländeranteil: Veränderung 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K06_V2_2012	sozstadt/2013/V_Msoz_mint_lila_3.gif	Ausländeranteil: Veränderung 2011-2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_E23_auslEmpfESL2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E23_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E23_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D5_VauslEmpfESL2007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Ausländische Empfänger von Existenzsicherungsleistungen: Veränderung 2007
Monitoring Soziale Stadtentwicklung	MsozS_D5_VauslEmpfESL2007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen: Veränderung 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D5_VauslEmpfESL2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen: Veränderung 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D5_VauslEmpfESL2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen: Veränderung 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D5_VauslEmpfESL2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Ausländische Empfänger von Existenzsicherungsleistungen: Veränderung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_VauslEmpfESL2006	sozstadt/2007/v_monitor_blau_rot.gif	Ausländische Empfänger von Existenzsicherungsleistungen:Veränderung 2006
Monitoring Soziale Stadtentwicklung	MsozS_S6_EWu182007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Ausländische Kinder und Jugendliche 2007
Monitoring Soziale Stadtentwicklung	MsozS_S6_EWu182007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Ausländische Kinder und Jugendliche 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E9_Kinderu182008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Ausländische Kinder und Jugendliche 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E9_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Ausländische Kinder und Jugendliche 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E9_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Ausländische Kinder und Jugendliche 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozSEWu18_2006	sozstadt/2007/v_monitor_gelb_rot.gif	Ausländische Kinder und Jugendliche unter 18 Jahren 2006
Monitoring Soziale Stadtentwicklung	MsozSEWu18_2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Ausländische Kinder und Jugendliche unter 18 Jahren 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K07_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Ausländische Transferbeziehende (SGB II) 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K07_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Ausländische Transferbeziehende (SGB II) 2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozSBeschaeftigte2004	sozstadt/2006/v_monitor_gelb_rot.gif	Beschäftigte sozialversicherungspflichtig: 2004
Monitoring Soziale Stadtentwicklung	MsozSBeschaeftigte_V0304	sozstadt/2006/v_monitor_gelb_rot.gif	Beschäftigte sozialversicherungspflichtig: Veränderung 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_Schueler_ndH03_04	sozstadt/2006/v_monitor_blau_rot.gif	Bildung: Schüler nicht deutscher Herkunftssprache Schuljahr 2003/2004
Monitoring Soziale Stadtentwicklung	MsozS_BildungGym03_04	sozstadt/2006/v_monitor_blau_rot.gif	Bildungsgangempfehlung: Gymnasium Schuljahr 2003/2004
Monitoring Soziale Stadtentwicklung	MsozS_BildungHauptschule03_04	sozstadt/2006/v_monitor_blau_rot.gif	Bildungsgangempfehlung: Hauptschule Schuljahr 2003/2004
Monitoring Soziale Stadtentwicklung	MsozScluster2006	sozstadt/2006/karte_cluster2006.gif	Clusteranalyse 2006
Monitoring Soziale Stadtentwicklung	MsozScluster2004	sozstadt/2004/karte_cluster2004.gif	Clusterkarte 2004
Monitoring Soziale Stadtentwicklung	MsozS_E22_dtEmpfESL2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E22_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E22_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D4_VdtEmpfESL2007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Deutsche Empfänger von Existenzsicherungsleistungen: Veränderung 2007
Monitoring Soziale Stadtentwicklung	MsozS_D4_VdtEmpfESL2007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen: Veränderung 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D4_VdtEmpfESL2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen: Veränderung 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D4_VdtEmpfESL2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen: Veränderung 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D4_VdtEmpfESL2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Deutsche Empfänger von Existenzsicherungsleistungen: Veränderung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_VdtEmpfESL2006	sozstadt/2007/v_monitor_blau_rot.gif	Deutsche Empfänger von Existenzsicherungsleistungen:Veränderung 2006
Monitoring Soziale Stadtentwicklung	MsozS_DI_2013	sozstadt/2013/V_Msoz_DI_4.gif	Dynamikindex 2013
Monitoring Soziale Stadtentwicklung	MsozS_K09_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Einfache Wohnlage (einschl. Lärmbelastung) 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E6_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2007
Monitoring Soziale Stadtentwicklung	MsozS_E6_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E8_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E8_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E8_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K05_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K05_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Einwohnerinnen und Einwohner mit Migrationshintergrund 2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_Grundsicherung2004	sozstadt/2006/v_monitor_gelb_rot.gif	Empfänger nach dem Grundsicherungsgesetz 2004
Monitoring Soziale Stadtentwicklung	MsozS_EI2007	sozstadt/2007/v_monitor_EI2007.gif	Entwicklungsindex Soziale Stadtentwicklung 2007
Monitoring Soziale Stadtentwicklung	MsozS_EI2008Vz	sozstadt/2008/v_monitor_EI2008.gif	Entwicklungsindex Soziale Stadtentwicklung 2008
Monitoring Soziale Stadtentwicklung	MsozS_EI2008LOR	sozstadt/2008/v_monitor_EI2008_LOR.gif	Entwicklungsindex Soziale Stadtentwicklung 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_EI2009LOR	sozstadt/2009/v_monitor_EI2009.gif	Entwicklungsindex Soziale Stadtentwicklung 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_EI_2010LOR	sozstadt/2010/v_monitor_EI_LOR.gif	Entwicklungsindex Soziale Stadtentwicklung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_EI_2011LOR	sozstadt/2011/v_monitor_EI_LOR.gif	Entwicklungsindex Soziale Stadtentwicklung 2011 (LOR)
Monitoring Soziale Stadtentwicklung	MsozSFortKi2004	sozstadt/2006/v_monitor_gelb_rot.gif	Fortzug von Kindern unter 6 Jahren 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_E1_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Fortzug von Kindern unter 6 Jahren 2007
Monitoring Soziale Stadtentwicklung	MsozS_E1_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Fortzug von Kindern unter 6 Jahren 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E1_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Fortzug von Kindern unter 6 Jahren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E1_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Fortzug von Kindern unter 6 Jahren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E1_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Fortzug von Kindern unter 6 Jahren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_Ki_mitauslEltern2004	sozstadt/2006/v_monitor_gelb_rot.gif	Kinder mit ausländischen Eltern 2004
Monitoring Soziale Stadtentwicklung	MsozS_E11_2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Kinder mit ausländischen Eltern 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E10_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Kinder mit Migrationshintergrund unter 6 Jahren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E10_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Kinder mit Migrationshintergrund unter 6 Jahren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E10_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Kinder mit Migrationshintergrund unter 6 Jahren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozSEWu18_2004	sozstadt/2006/v_monitor_gelb_rot.gif	Kinder und Jugendliche 2004
Monitoring Soziale Stadtentwicklung	MsozS_E1_2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Kinder und Jugendliche 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E3_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Kinder und Jugendliche 2007
Monitoring Soziale Stadtentwicklung	MsozS_E3_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E5_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E5_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E5_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E7_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Kinder und Jugendliche mit Migrationshintergrund 2007
Monitoring Soziale Stadtentwicklung	MsozS_E7_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche mit Migrationshintergrund 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S6_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche mit Migrationshintergrund 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S6_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche mit Migrationshintergrund 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S6_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Kinder und Jugendliche mit Migrationshintergrund 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K04_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Kinder und Jugendliche mit Migrationshintergrund 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_K04_V2_2012	sozstadt/2013/V_Msoz_mint_lila_4.gif	Kinder und Jugendliche mit Migrationshintergrund 2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozSauslKi2004	sozstadt/2006/v_monitor_gelb_rot.gif	Kinder und Jugendliche ausländische: 2004
Monitoring Soziale Stadtentwicklung	MsozS_E4_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Kinder unter 6 Jahren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E4_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Kinder unter 6 Jahren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E4_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Kinder unter 6 Jahren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozSlzarblos2004	sozstadt/2006/v_monitor_gelb_rot.gif	Langzeitarbeitslose 2004
Monitoring Soziale Stadtentwicklung	MsozSlzarblos2006	sozstadt/2007/v_monitor_gelb_rot.gif	Langzeitarbeitslose 2006
Monitoring Soziale Stadtentwicklung	MsozSlzarblos2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Langzeitarbeitslose 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_lzarblos2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Langzeitarbeitslose 2007
Monitoring Soziale Stadtentwicklung	MsozS_S3_lzarblos2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Langzeitarbeitslose 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_lzarblos2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Langzeitarbeitslose 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_lzarblos2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Langzeitarbeitslose 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_lzarblos2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Langzeitarbeitslose 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S2_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Langzeitarbeitslose 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S2_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_4.gif	Langzeitarbeitslose 2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_E21_lVzarblos2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Langzeitarbeitslose: Veränderung 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E21_2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Langzeitarbeitslose: Veränderung 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E21_2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Langzeitarbeitslose: Veränderung 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Langzeitarbeitslose: Veränderung 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D2_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_3.gif	Langzeitarbeitslose: Veränderung 2011-2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_lzSHE2004	sozstadt/2006/v_monitor_gelb_rot.gif	Langzeitsozialhilfeempfänger 2004
Monitoring Soziale Stadtentwicklung	MsozS_D3_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Nicht-arbeitslose Empf. v. Existenzsicherungsleistungen: Verä. 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D3_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_3.gif	Nicht-arbeitslose Empf. v. Existenzsicherungsleistungen: Verä. 2011-2012(LOR)-V2
Monitoring Soziale Stadtentwicklung	MsozSnichtarblEmpfESL2006	sozstadt/2007/v_monitor_gelb_rot.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2006
Monitoring Soziale Stadtentwicklung	MsozSnerwfHB2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S4_narblosEmpfESL2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2007
Monitoring Soziale Stadtentwicklung	MsozS_S4_narblosEmpfESL2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2007 LOR
Monitoring Soziale Stadtentwicklung	MsozS_S4_narblosEmpfESL2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2008 LOR
Monitoring Soziale Stadtentwicklung	MsozS_S4_narblosEmpfESL2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S4_narblosEmpfESL2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S3_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_4.gif	Nicht-arbeitslose Empfänger von Existenzsicherungsleistungen 2012 (LOR) - V 2
Monitoring Soziale Stadtentwicklung	MsozS_D4_2012	sozstadt/2013/V_Msoz_rot_blau_6.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsl. u. 15 J.: Verä. 2011-2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D4_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_3.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsl. u. 15 J.: Verä. 2011-2012 (LOR)-V2
Monitoring Soziale Stadtentwicklung	MsozS_D6_VnerwfHB2007LOR	sozstadt/2008/v_monitor_blau_rot_LOR.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsleist. u. 15 J.:Veränderung 2007(LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D6_VnerwfHB2008LOR	sozstadt/2009/v_monitor_blau_rot_LOR.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsleist. u. 15 J.:Veränderung 2008(LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D6_vnerwfHB2009LOR	sozstadt/2010/v_monitor_blau_rot_LOR.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsleist. u. 15 J.:Veränderung 2009(LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D6_vnerwfHB2010LOR	sozstadt/2011/v_monitor_blau_rot_LOR.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsleist. u. 15 J.:Veränderung 2010(LOR)
Monitoring Soziale Stadtentwicklung	MsozS_D6_VnerwfHB2007Vz	sozstadt/2008/v_monitor_blau_rot.gif	Nicht-erwerbsf. Empf. v. Existenzsicherungsleistungen u. 15 J.: Veränderung 2007
Monitoring Soziale Stadtentwicklung	MsozS_VnerwfHB2006	sozstadt/2007/v_monitor_blau_rot.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 J.:Veränderung 2006
Monitoring Soziale Stadtentwicklung	MsozS_S5_nerwfHB2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S5_nerwfHB2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S5_nerwfHB2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S5_nerwfHB2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S4_2012	sozstadt/2013/V_Msoz_gelb_rot_4.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2012 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_S4_V2_2012	sozstadt/2013/V_Msoz_rot_gruen_4.gif	Nicht-erwerbsf. Empf. von Existenzsicherungsleistungen u. 15 Jahren 2012(LOR)-V2
Monitoring Soziale Stadtentwicklung	MsozSnerwfHB2006	sozstadt/2007/v_monitor_gelb_rot.gif	Nicht-erwerbsfähige Empf. von Existenzsicherungsleistungen u. 15 Jahren 2006
Monitoring Soziale Stadtentwicklung	MsozS_S5_nerwfHB2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Nicht-erwerbsfähige Empf. von Existenzsicherungsleistungen u. 15 Jahren 2007
Monitoring Soziale Stadtentwicklung	MsozSEWue65_2004	sozstadt/2006/v_monitor_gelb_rot.gif	Senioren 2004
Monitoring Soziale Stadtentwicklung	MsozS_E2_2006LOR	sozstadt/2007/v_monitor_gelb_rotLOR.gif	Senioren 2006 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E4_2007Vz	sozstadt/2008/v_monitor_gelb_rot.gif	Senioren 2007
Monitoring Soziale Stadtentwicklung	MsozS_E4_2007LOR	sozstadt/2008/v_monitor_gelb_rot_LOR.gif	Senioren 2007 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E6_2008LOR	sozstadt/2009/v_monitor_gelb_rot_LOR.gif	Senioren 2008 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E6_2009LOR	sozstadt/2010/v_monitor_gelb_rot_LOR.gif	Senioren 2009 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_E6_2010LOR	sozstadt/2011/v_monitor_gelb_rot_LOR.gif	Senioren 2010 (LOR)
Monitoring Soziale Stadtentwicklung	MsozS_SHE2004	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger 2004
Monitoring Soziale Stadtentwicklung	MsozS_aerzSHE04	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger 2004 - Alleinerziehende
Monitoring Soziale Stadtentwicklung	MsozS_gerzSHE2004	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger 2004 - Gemeinsamerziehende
Monitoring Soziale Stadtentwicklung	MsozSSHu182004	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger unter 18 Jahren 2004
Monitoring Soziale Stadtentwicklung	MsozS_aSHE2004	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger ausländische: 2004
Monitoring Soziale Stadtentwicklung	MsozS_aSHE_v2004	sozstadt/2006/v_monitor_blau_rot.gif	Sozialhilfeempfänger ausländische: Veränderung 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_dtSHE_v2004	sozstadt/2006/v_monitor_blau_rot.gif	Sozialhilfeempfänger deutsche : Veränderung 2003-2004
Monitoring Soziale Stadtentwicklung	MsozS_dtSHE2004	sozstadt/2006/v_monitor_gelb_rot.gif	Sozialhilfeempfänger deutsche: 2004
Monitoring Soziale Stadtentwicklung	MsozS_SHE_v04	sozstadt/2006/v_monitor_blau_rot.gif	Sozialhilfeempfänger: Veränderung 2003-2004
